"GenSp","mass_mg"
"Blackburnia calathiformis",48.2348472292765
"Blackburnia calathiformis",25.1375645283697
"Blackburnia calathiformis",56.4915385093663
"Blackburnia calathiformis",42.3522132792225
"Blackburnia calathiformis",72.858645842451
"Scaptomyza nasalis",10.6202019171587
"Scaptomyza nasalis",22.6764207104486
"Scaptomyza nasalis",62.3802074008859
"Scaptomyza nasalis",23.1572454327145
"Scaptomyza nasalis",28.3585698158895
"Scaptomyza nasalis",23.989530490439
"Scaptomyza nasalis",34.5993959541799
"Scaptomyza nasalis",41.0387301854077
"Balta similis",33.6886170038449
"Balta similis",7.23398954898155
"Balta similis",82.4413082971383
"Balta similis",6.42801108249893
"Balta similis",24.5212186000728
"Balta similis",36.7112686158261
"Balta similis",18.3976043483632
"Balta similis",17.7322454878903
"Balta similis",26.1128172802873
"Balta similis",8.9988967724103
"Balta similis",17.5072686986401
"Balta similis",52.1446520679184
"Balta similis",19.441778574002
"Balta similis",20.8030904627018
"Balta similis",34.8063323555516
"Balta similis",49.5674962596167
"Balta similis",15.7471350185241
"Balta similis",20.1939533593003
"Balta similis",31.3372395114778
"Lispocephala aquila",65.2664608687705
"Lispocephala aquila",27.5002340033874
"Lispocephala aquila",17.5936559070087
"Lispocephala aquila",20.490499726468
"Lispocephala aquila",15.4993536056912
"Lispocephala aquila",16.8730647837627
"Lispocephala aquila",45.7964884971408
"Lispocephala aquila",24.2529449457042
"Lispocephala aquila",22.3633796897128
"Lispocephala aquila",48.5111057708972
"Lispocephala aquila",31.792097751149
"Lispocephala aquila",45.9951156786245
"Lispocephala aquila",26.5839356726523
"Lispocephala aquila",37.5584951679512
"Lispocephala aquila",22.9352230906671
"Leptogryllus waikemoi",33.79418457753
"Leptogryllus waikemoi",36.0273635910026
"Leptogryllus waikemoi",30.5231268698242
"Leptogryllus waikemoi",21.2380842153254
"Leptogryllus waikemoi",27.9603007710197
"Leptogryllus waikemoi",26.9170464254306
"Leptogryllus waikemoi",34.135778036301
"Leptogryllus waikemoi",71.0587764868682
"Leptogryllus waikemoi",46.3183936705963
"Leptogryllus waikemoi",25.4213884253002
"Leptogryllus waikemoi",54.3357780283782
"Leptogryllus waikemoi",16.3496329230097
"Leptogryllus waikemoi",21.9778399816298
"Hyposmocoma tigrina",27.5026523938517
"Hyposmocoma tigrina",27.8645600936974
"Hyposmocoma tigrina",11.2258634049223
"Hyposmocoma tigrina",37.0338558149005
"Hyposmocoma tigrina",42.037711246973
"Hyposmocoma tigrina",51.0078233427501
"Hyposmocoma tigrina",27.6006191599757
"Hyposmocoma tigrina",28.3168895280703
"Spodoptera exigua",13.3776647081835
"Spodoptera exigua",37.0668994466903
"Spodoptera exigua",54.7003447945685
"Spodoptera exigua",12.9653626394715
"Spodoptera exigua",31.0402239337448
"Spodoptera exigua",19.2937623095859
"Spodoptera exigua",21.8676557147828
"Spodoptera exigua",80.5160340033319
"Spodoptera exigua",13.2491680195249
"Spodoptera exigua",31.2448862842665
"Spodoptera exigua",53.7610773434819
"Spodoptera exigua",26.67334739482
"Galleria mellonella",42.2280807605719
"Galleria mellonella",40.3872373259988
"Galleria mellonella",42.7188144283585
"Galleria mellonella",22.9350102368472
"Galleria mellonella",23.0677465863984
"Galleria mellonella",34.9166650743684
"Galleria mellonella",8.79486866161956
"Galleria mellonella",13.4722401037311
"Galleria mellonella",58.1219796556987
"Galleria mellonella",19.8763652997895
"Galleria mellonella",29.3678913329927
"Galleria mellonella",26.2992536059121
"Galleria mellonella",19.2542656937564
"Pseudococcus swezeyi",22.0754287159642
"Pseudococcus swezeyi",32.805500137106
"Pseudococcus swezeyi",21.4570973134434
"Nesoprosopis facilis",20.6274475145685
"Nesoprosopis facilis",25.0682278631038
"Scaptomyza nasalis",21.2514245958561
"Scaptomyza nasalis",11.6203859935294
"Scaptomyza nasalis",29.4503026899422
"Scaptomyza nasalis",11.472076348917
"Scaptomyza nasalis",21.0805415693968
"Scaptomyza nasalis",31.4059872741862
"Scaptomyza nasalis",32.7705841779205
"Scaptomyza nasalis",39.5824818124091
"Scaptomyza nasalis",41.2069912292101
"Scaptomyza nasalis",18.9955466739052
"Scaptomyza nasalis",71.8827473693315
"Scaptomyza nasalis",23.8552825057575
"Scaptomyza nasalis",37.0917741714411
"Prognathogryllus kukui",34.8452964519109
"Prognathogryllus kukui",7.24631562506116
"Prognathogryllus kukui",61.9136113303756
"Prognathogryllus kukui",19.4329796827008
"Prognathogryllus kukui",21.8772109842331
"Prognathogryllus kukui",24.0910130345545
"Prognathogryllus kukui",44.4634580148007
"Prognathogryllus kukui",99.3734681321217
"Prognathogryllus kukui",13.5568636733468
"Prognathogryllus kukui",35.5716785741711
"Prognathogryllus kukui",49.1326482932539
"Prognathogryllus kukui",16.3250156497428
"Prognathogryllus kukui",27.4916330163516
"Prognathogryllus kukui",49.5687742585517
"Cirphis unipuncta",36.7542058662318
"Cirphis unipuncta",53.9138102858509
"Cirphis unipuncta",33.0403241789145
"Cirphis unipuncta",16.0972823564517
"Cirphis unipuncta",25.9792350204257
"Cirphis unipuncta",93.5631527363211
"Cirphis unipuncta",27.5911976869553
"Dyscritomyia bryani",15.0822020629444
"Dyscritomyia bryani",28.912064130739
"Drosophila recticilia",22.6544064482508
"Drosophila recticilia",20.7975206720165
"Drosophila recticilia",29.8663656262049
"Drosophila recticilia",13.4785782845828
"Drosophila recticilia",38.9714169210577
"Drosophila recticilia",43.2142617708379
"Drosophila recticilia",7.74571987350076
"Drosophila recticilia",18.2053426078184
"Drosophila recticilia",18.574837137866
"Litargus vestitus",61.688592984566
"Litargus vestitus",31.1039636020956
"Litargus vestitus",6.05181232029438
"Litargus vestitus",12.7356016424278
"Litargus vestitus",21.6108906227254
"Litargus vestitus",22.5942909489151
"Litargus vestitus",59.6816807430206
"Antrocephalus pertorvus",22.9080622336967
"Antrocephalus pertorvus",34.4609686765783
"Antrocephalus pertorvus",13.5376560750353
"Antrocephalus pertorvus",9.86266567943939
"Antrocephalus pertorvus",76.0391860859497
"Plagithmysus terryi",26.2436846891079
"Plagithmysus terryi",13.6602217921334
"Plagithmysus terryi",20.8182285940231
"Rhizoglyphus echinopus",22.2855208969979
"Rhizoglyphus echinopus",15.600236379389
"Calliphora vicina",39.7188284114161
"Calliphora vicina",23.0037440058571
"Calliphora vicina",13.0667152549105
"Calliphora vicina",25.3188285687591
"Calliphora vicina",15.8183881316434
"Calliphora vicina",27.0962739350432
"Calliphora vicina",35.9191491105026
"Calliphora vicina",41.5007908969512
"Calliphora vicina",36.8081473268527
"Cadrema pallida",30.4525256387268
"Havaika navata",22.8984677676634
"Nipaecoccus nipae",78.8807277674127
"Nipaecoccus nipae",18.7227579760931
"Nipaecoccus nipae",27.0250738990688
"Nipaecoccus nipae",29.148630787208
"Nipaecoccus nipae",12.5001914642044
"Nipaecoccus nipae",10.4860990306042
"Nipaecoccus nipae",39.7424559879851
"Nipaecoccus nipae",30.0487739296321
"Nipaecoccus nipae",21.525858331541
"Ectemnius haleakalae",15.5975478193101
"Ectemnius haleakalae",13.9023125162111
"Ectemnius haleakalae",31.3966088791167
"Ectemnius haleakalae",14.9425521342683
"Ectemnius haleakalae",43.1886249179102
"Ectemnius haleakalae",33.7242576125582
"Ectemnius haleakalae",25.8120843463591
"Ectemnius haleakalae",42.2383609926846
"Ectemnius haleakalae",43.0423329855634
"Hyposmocoma emendata",36.308008996374
"Hyposmocoma emendata",50.6061067492485
"Linepithema humile",36.9430135213376
"Linepithema humile",87.3547583313457
"Linepithema humile",54.1167765168616
"Linepithema humile",40.9179800696193
"Scotorythra paludicola",24.5500222451474
"Scotorythra paludicola",23.4826897990025
"Scotorythra paludicola",16.8939507669573
"Scotorythra paludicola",13.4626497225156
"Scaptomyza punctivena",14.283071028674
"Scaptomyza punctivena",20.6269634983854
"Scaptomyza punctivena",33.2278122862455
"Scaptomyza punctivena",19.4164130980356
"Scaptomyza punctivena",18.3829750495354
"Scaptomyza punctivena",49.0849055469134
"Scaptomyza punctivena",37.3398655716555
"Scaptomyza punctivena",42.4194600147483
"Mecomenus koebelei",22.681320701678
"Mecomenus koebelei",66.1735910068675
"Mecomenus koebelei",10.8593952915255
"Mecomenus koebelei",6.69489362220222
"Mecomenus koebelei",39.8269120230838
"Mecomenus koebelei",21.9135243749384
"Mecomenus koebelei",25.7846127091232
"Mecomenus koebelei",42.8905729297441
"Mecomenus koebelei",25.5006287595422
"Mecomenus koebelei",42.6938045712962
"Mecomenus koebelei",21.6577267681637
"Mecomenus koebelei",39.7208640157961
"Mecomenus koebelei",65.8387665523139
"Mecomenus koebelei",4.26842010519511
"Mecomenus koebelei",11.7188214545665
"Mecomenus koebelei",50.1640533991566
"Mecomenus koebelei",23.7780069086607
"Mecomenus koebelei",40.1247393769845
"Mecomenus koebelei",17.0629192953278
"Mecomenus koebelei",43.6087621992227
"Tramea lacerata",8.52849704882038
"Tramea lacerata",28.4010785942269
"Tramea lacerata",57.9964773464041
"Tramea lacerata",51.5380973356025
"Thriscothorax subconstrictus",20.2575148404179
"Thriscothorax subconstrictus",18.5219443343401
"Thriscothorax subconstrictus",33.912576650894
"Thriscothorax subconstrictus",22.6469104949787
"Thriscothorax subconstrictus",62.4574300936096
"Thriscothorax subconstrictus",16.7811144141259
"Hyposmocoma lacticretella",76.0848848267567
"Hyposmocoma lacticretella",18.0440004811444
"Kuwayama nigricapita",24.1596557089364
"Kuwayama nigricapita",28.5145780651801
"Kuwayama nigricapita",47.9810998159873
"Kuwayama nigricapita",26.4794031721909
"Kuwayama nigricapita",33.2934551690613
"Kuwayama nigricapita",18.8167772422941
"Kuwayama nigricapita",24.3235293072043
"Kuwayama nigricapita",14.6217623189393
"Kuwayama nigricapita",21.0611906117468
"Kuwayama nigricapita",68.1576099350457
"Kuwayama nigricapita",38.2441110454939
"Kuwayama nigricapita",59.4739795582685
"Kuwayama nigricapita",41.2714533343929
"Kuwayama nigricapita",23.4511474770954
"Kuwayama nigricapita",58.5829265063883
"Kuwayama nigricapita",39.3834209706961
"Kuwayama nigricapita",43.9929738073854
"Kuwayama nigricapita",22.2412758139332
"Kuwayama nigricapita",43.9963164103698
"Kuwayama nigricapita",36.3821752595482
"Kuwayama nigricapita",42.368561972681
"Kuwayama nigricapita",31.0291817172514
"Kuwayama nigricapita",9.21548030741558
"Kuwayama nigricapita",32.3342761847228
"Kuwayama nigricapita",25.063380963015
"Kuwayama nigricapita",25.3668413140718
"Thaumatogryllus mauiensis",33.9514390944155
"Thaumatogryllus mauiensis",12.8023879515861
"Thaumatogryllus mauiensis",42.096276277294
"Campsicnemus philohydratus",91.2139628168752
"Campsicnemus philohydratus",12.9036811506844
"Campsicnemus philohydratus",19.9396367839099
"Campsicnemus philohydratus",36.8449345413963
"Campsicnemus philohydratus",19.26117858637
"Campsicnemus philohydratus",15.9915402153291
"Campsicnemus philohydratus",27.028637821848
"Campsicnemus philohydratus",23.8486287772865
"Campsicnemus philohydratus",32.253517269448
"Campsicnemus philohydratus",15.5911077478553
"Campsicnemus philohydratus",12.9254742916035
"Campsicnemus philohydratus",49.8199991405607
"Atrachycnemis sharpi",11.9702864521548
"Atrachycnemis sharpi",20.9807381190121
"Atrachycnemis sharpi",36.8167616197394
"Atrachycnemis sharpi",23.563479702379
"Atrachycnemis sharpi",21.3569220469235
"Atrachycnemis sharpi",28.3292164478238
"Atrachycnemis sharpi",30.9893299261924
"Atrachycnemis sharpi",46.1518014583386
"Atrachycnemis sharpi",61.7242511741026
"Atrachycnemis sharpi",29.9344501674095
"Coenosia ingens",10.0452580360817
"Pimpla punicipes",37.5691150566329
"Pimpla punicipes",36.334526522592
"Pimpla punicipes",14.8304007424501
"Pimpla punicipes",7.67705173550444
"Pimpla punicipes",17.0607314021484
"Pimpla punicipes",30.1828266529743
"Pimpla punicipes",28.8366243488938
"Pimpla punicipes",18.9118572202335
"Dyscritomyia viridis",44.0723766466979
"Dyscritomyia viridis",54.6606321603106
"Dyscritomyia viridis",12.2978466774258
"Dyscritomyia viridis",13.4679225671857
"Dyscritomyia viridis",53.0398281300891
"Dyscritomyia viridis",40.2237195952285
"Dyscritomyia viridis",11.8080703013085
"Dyscritomyia viridis",33.3246743883262
"Dyscritomyia viridis",55.9210527606755
"Dyscritomyia viridis",70.9167570606897
"Dyscritomyia viridis",61.0643828142714
"Dyscritomyia viridis",15.3679085069904
"Dyscritomyia viridis",50.8132416750448
"Dyscritomyia viridis",22.9542880380588
"Dyscritomyia viridis",78.1354427980264
"Dyscritomyia viridis",18.4766155782207
"Dyscritomyia viridis",39.8319471143644
"Dyscritomyia viridis",28.3550648245484
"Dyscritomyia viridis",50.3191669448669
"Dyscritomyia viridis",42.3036492364388
"Dyscritomyia viridis",11.1948694128551
"Dyscritomyia viridis",13.5723380803263
"Dyscritomyia viridis",58.7675811137201
"Dyscritomyia viridis",55.3537304332325
"Dyscritomyia viridis",23.3132368168751
"Dyscritomyia viridis",14.6429270324109
"Dyscritomyia viridis",42.6948944406344
"Dyscritomyia viridis",4.62193603430583
"Dyscritomyia viridis",33.7300524012011
"Dyscritomyia viridis",26.2764981276154
"Dyscritomyia viridis",14.0006760140933
"Dyscritomyia viridis",18.8465235008003
"Dyscritomyia viridis",17.2831871782231
"Dyscritomyia viridis",23.0372025981765
"Dyscritomyia viridis",29.9231420559246
"Dyscritomyia viridis",42.0236845210383
"Dyscritomyia viridis",34.1312382654604
"Dyscritomyia viridis",31.1664304431237
"Dyscritomyia viridis",25.2760821377308
"Dyscritomyia viridis",8.13906578010036
"Dyscritomyia viridis",17.2798287802291
"Dyscritomyia viridis",9.48564942443916
"Dyscritomyia viridis",63.7139444626738
"Dyscritomyia viridis",20.0891567276151
"Dyscritomyia viridis",19.2609452573091
"Dyscritomyia viridis",49.4751009193337
"Dyscritomyia viridis",21.2917362221186
"Dyscritomyia viridis",38.8852155518078
"Dyscritomyia viridis",37.1260808857983
"Dyscritomyia viridis",9.63167630983129
"Dyscritomyia viridis",41.1128981543045
"Dyscritomyia viridis",44.8618081189073
"Dyscritomyia viridis",12.2606990256744
"Dyscritomyia viridis",31.3401954228099
"Dyscritomyia viridis",9.53469007622189
"Dyscritomyia viridis",6.19812300626127
"Dyscritomyia viridis",32.04513843919
"Dyscritomyia viridis",22.2323600113819
"Dyscritomyia viridis",28.2943720509695
"Dyscritomyia viridis",18.7898255363328
"Dyscritomyia viridis",11.9025131686643
"Dyscritomyia viridis",38.8089206855276
"Dyscritomyia viridis",22.1397652353568
"Dyscritomyia viridis",28.5358670486102
"Dyscritomyia viridis",28.2043194184056
"Dyscritomyia viridis",31.4131488964137
"Dyscritomyia viridis",17.0788234873893
"Dyscritomyia viridis",42.9496789728476
"Dyscritomyia viridis",27.8689486652253
"Dyscritomyia viridis",15.580638127119
"Dyscritomyia viridis",20.8290147087679
"Dyscritomyia viridis",16.2336744415587
"Dyscritomyia viridis",41.6611763693554
"Dyscritomyia viridis",37.5567050877027
"Phintella versicolor",13.3062840174882
"Phintella versicolor",8.65645733219996
"Phintella versicolor",63.6871918370554
"Phintella versicolor",21.386534047391
"Phintella versicolor",18.2637849567944
"Phintella versicolor",14.5684183285125
"Phintella versicolor",11.5576079371028
"Phintella versicolor",67.1444485018925
"Phintella versicolor",69.8851838513504
"Phintella versicolor",6.07266161033523
"Phintella versicolor",24.7134886410094
"Phintella versicolor",37.4475793942928
"Phintella versicolor",37.0050679029173
"Phintella versicolor",15.2152656297354
"Phintella versicolor",48.1373957829848
"Phintella versicolor",21.5628808913568
"Phintella versicolor",17.3925075198519
"Phintella versicolor",25.8759209042778
"Phintella versicolor",19.9803943514722
"Phintella versicolor",30.5148214036479
"Phintella versicolor",17.5136460786379
"Phintella versicolor",12.5248851367819
"Phintella versicolor",64.8517757576608
"Phintella versicolor",43.7174807812298
"Phintella versicolor",27.3602802188409
"Phintella versicolor",27.8139568830331
"Phintella versicolor",22.1772146821111
"Phintella versicolor",4.10845048732819
"Phintella versicolor",76.0661736358093
"Phintella versicolor",78.615778126918
"Phintella versicolor",33.3797192722943
"Phintella versicolor",46.458556338378
"Phintella versicolor",17.536588922801
"Phintella versicolor",14.3189053842279
"Phintella versicolor",29.6761010707031
"Phintella versicolor",52.7921923317207
"Phintella versicolor",6.0848988003751
"Phintella versicolor",45.5123498074818
"Nesoprosopis hula",28.1315188947203
"Nesoprosopis hula",22.6409927861125
"Nesoprosopis hula",35.3794590200157
"Nesoprosopis hula",18.6669691976176
"Nesoprosopis hula",24.9962130988079
"Nesoprosopis hula",34.0397676392861
"Nesoprosopis hula",22.3020727087312
"Nesoprosopis hula",47.0493678328864
"Nesoprosopis hula",6.50135380006171
"Nesoprosopis hula",25.0325914913403
"Nesoprosopis hula",33.27028382109
"Nesoprosopis hula",33.4124344198687
"Nesoprosopis hula",17.339672137384
"Nesoprosopis hula",17.8664092141571
"Nesoprosopis hula",38.1273997180294
"Nesoprosopis hula",31.379831659107
"Nesoprosopis hula",12.8480600698432
"Prosopeus bidens",27.7355864273923
"Prosopeus bidens",34.8817821045703
"Prosopeus bidens",23.1842188649707
"Prosopeus bidens",7.32212983220825
"Prosopeus bidens",19.0572583036767
"Prosopeus bidens",27.6584579257454
"Prosopeus bidens",3.56610225412784
"Prosopeus bidens",12.5884255332082
"Prosopeus bidens",45.8515126334648
"Prosopeus bidens",64.297646294729
"Prosopeus bidens",53.1363711858064
"Prosopeus bidens",34.4288444690671
"Sierola nigrescens",44.9337786209603
"Campsicnemus brevitibia",60.0480515951145
"Campsicnemus brevitibia",43.5084633608218
"Campsicnemus brevitibia",45.150919751173
"Campsicnemus brevitibia",33.7671188900728
"Zelus renardii",19.5234581535797
"Zelus renardii",22.8117276657704
"Zelus renardii",18.9288978307049
"Zelus renardii",9.18403943490757
"Zelus renardii",23.7000116731882
"Zelus renardii",40.4983902559086
"Zelus renardii",14.7634801193789
"Zelus renardii",34.1807859604921
"Zelus renardii",11.2075594467794
"Zelus renardii",11.2027339698062
"Zelus renardii",28.248729545519
"Zelus renardii",56.3473649816422
"Zelus renardii",50.2040630137527
"Zelus renardii",20.2197655322388
"Zelus renardii",40.2539346714483
"Zelus renardii",25.2894348291874
"Zelus renardii",30.7490075140827
"Zelus renardii",45.0195277451835
"Zelus renardii",21.7214137310273
"Zelus renardii",20.5164541882253
"Zelus renardii",35.0424466883077
"Zelus renardii",15.7135389287002
"Zelus renardii",35.5392540064152
"Zelus renardii",48.2357480364486
"Zelus renardii",32.3736072251392
"Zelus renardii",15.4632681721402
"Zelus renardii",13.4100106661199
"Zelus renardii",20.2069473795268
"Zelus renardii",15.9415711867586
"Zelus renardii",39.6017193237622
"Zelus renardii",23.292862084298
"Zelus renardii",17.3106847148475
"Zelus renardii",16.7638111038249
"Zelus renardii",25.5669632415945
"Zelus renardii",62.738031366369
"Zelus renardii",21.0924467442597
"Zelus renardii",29.0758525743056
"Zelus renardii",62.8127888767195
"Zelus renardii",51.156090358795
"Zelus renardii",70.7059265175211
"Zelus renardii",34.8733596127979
"Zelus renardii",23.0428038535975
"Zelus renardii",15.754483077926
"Zelus renardii",38.4048731369984
"Zelus renardii",26.4078199514265
"Zelus renardii",25.0052629137643
"Zelus renardii",27.6511166845877
"Zelus renardii",14.522292271684
"Zelus renardii",21.7172431487575
"Zelus renardii",17.0439884519989
"Zelus renardii",13.6024999896256
"Zelus renardii",40.6612841654457
"Zelus renardii",38.8327378267097
"Zelus renardii",42.1128310356854
"Zelus renardii",41.5254862159135
"Zelus renardii",25.7949196444223
"Zelus renardii",16.972796750786
"Zelus renardii",34.5842417528324
"Zelus renardii",55.9943744879163
"Zelus renardii",33.760445818251
"Zelus renardii",34.548815395815
"Zelus renardii",32.2732433654565
"Zelus renardii",67.067626817863
"Zelus renardii",25.1703723656594
"Zelus renardii",24.0567909643224
"Zelus renardii",52.3285152346679
"Zelus renardii",30.7910464364671
"Zelus renardii",29.6849195763975
"Zelus renardii",12.6788919539895
"Zelus renardii",33.9868157685012
"Zelus renardii",26.3268521458378
"Zelus renardii",18.1021827327516
"Zelus renardii",10.1572901735539
"Zelus renardii",17.1564383561447
"Zelus renardii",10.1667729532806
"Zelus renardii",50.9454012870196
"Zelus renardii",23.5151792780648
"Zelus renardii",9.77451356127298
"Zelus renardii",15.1720385228401
"Zelus renardii",30.5306499277842
"Zelus renardii",41.1126270676897
"Zelus renardii",9.9116154658393
"Zelus renardii",24.0883713127228
"Zelus renardii",4.85189839120487
"Zelus renardii",20.0517805714597
"Zelus renardii",5.692434505183
"Zelus renardii",20.0384326917033
"Zelus renardii",31.1443636162683
"Zelus renardii",18.0030941807684
"Zelus renardii",28.0798993819233
"Zelus renardii",44.4281788484594
"Zelus renardii",6.68765673199004
"Zelus renardii",14.4912647198177
"Zelus renardii",12.3652834498939
"Pseudeucoila perkinsi",60.4563065594944
"Pseudeucoila perkinsi",43.9326770483034
"Pseudeucoila perkinsi",24.6753945891905
"Melipotis indomita",6.93049046067327
"Euborellia eteronoma",11.9860157114095
"Euborellia eteronoma",43.3040497382241
"Euborellia eteronoma",39.7885779197246
"Euborellia eteronoma",11.7231070883204
"Euborellia eteronoma",21.5643328362825
"Euborellia eteronoma",29.826094437788
"Euborellia eteronoma",43.3582955557594
"Euborellia eteronoma",43.2325475483015
"Euborellia eteronoma",47.1518582815168
"Euborellia eteronoma",60.2874403210523
"Euborellia eteronoma",23.0752245083733
"Euborellia eteronoma",19.9453174236716
"Euborellia eteronoma",29.6968976610699
"Euborellia eteronoma",27.6298547245868
"Euborellia eteronoma",35.6488758704792
"Euborellia eteronoma",36.1523977656575
"Euborellia eteronoma",34.3824690905877
"Euborellia eteronoma",15.9901650631514
"Euborellia eteronoma",21.0429226498077
"Euborellia eteronoma",57.4445765962485
"Euborellia eteronoma",16.1037119005771
"Euborellia eteronoma",47.4613135715441
"Euborellia eteronoma",15.3095875606482
"Euborellia eteronoma",48.0192369538162
"Euborellia eteronoma",39.4537350633726
"Euborellia eteronoma",54.1452812090481
"Euborellia eteronoma",95.5606512558567
"Euborellia eteronoma",46.0949546632737
"Euborellia eteronoma",17.8001559734137
"Euborellia eteronoma",10.933931538703
"Euborellia eteronoma",17.3046801781339
"Euborellia eteronoma",21.9297076374805
"Euborellia eteronoma",20.5546320048535
"Euborellia eteronoma",18.2885961730828
"Euborellia eteronoma",25.1994613693872
"Euborellia eteronoma",54.0865273978353
"Euborellia eteronoma",7.495843795333
"Euborellia eteronoma",21.9763706589172
"Euborellia eteronoma",24.8955091416457
"Euborellia eteronoma",19.7435528567554
"Euborellia eteronoma",30.0225998734093
"Euborellia eteronoma",17.9885487949077
"Euborellia eteronoma",44.0449531466192
"Euborellia eteronoma",34.1813565440773
"Euborellia eteronoma",59.9763408576914
"Eupelmus paraleucothrix",35.262599289216
"Eupelmus paraleucothrix",11.8904950809276
"Eupelmus paraleucothrix",12.6545626391716
"Eupelmus paraleucothrix",8.83426222091469
"Eupelmus paraleucothrix",14.5308974782543
"Eupelmus paraleucothrix",62.336924779888
"Eupelmus paraleucothrix",13.2656235823469
"Eupelmus paraleucothrix",5.27300686459888
"Eupelmus paraleucothrix",20.0229933442936
"Eupelmus paraleucothrix",36.2946607304351
"Eupelmus paraleucothrix",19.7604764880633
"Eupelmus paraleucothrix",29.9547130082901
"Eupelmus paraleucothrix",15.8673721648367
"Eupelmus paraleucothrix",8.34628738544818
"Eupelmus paraleucothrix",9.95958706899688
"Eupelmus paraleucothrix",17.0123046259873
"Eupelmus paraleucothrix",31.5843968818417
"Eupelmus paraleucothrix",26.493533207371
"Eupelmus paraleucothrix",15.4701495458248
"Eupelmus paraleucothrix",32.5180678384877
"Eupelmus paraleucothrix",12.8657304206347
"Eupelmus paraleucothrix",20.0872202614769
"Eupelmus paraleucothrix",110.195321893685
"Eupelmus paraleucothrix",20.4262726523772
"Eupelmus paraleucothrix",47.6354066198937
"Eupelmus paraleucothrix",31.9888261265964
"Eupelmus paraleucothrix",60.420745675498
"Eupelmus paraleucothrix",37.0166967567713
"Eupelmus paraleucothrix",19.1042535092418
"Eupelmus paraleucothrix",11.6630652951172
"Eupelmus paraleucothrix",8.30634035912919
"Eupelmus paraleucothrix",51.4823913169591
"Eupelmus paraleucothrix",21.180700999467
"Eupelmus paraleucothrix",16.356414411191
"Eupelmus paraleucothrix",31.2418214316453
"Eupelmus paraleucothrix",33.1064021997945
"Eupelmus paraleucothrix",14.1151207214788
"Eupelmus paraleucothrix",12.6134798847444
"Eupelmus paraleucothrix",25.0308666676998
"Eupelmus paraleucothrix",17.1742455445514
"Eupelmus paraleucothrix",20.5208147677417
"Eupelmus paraleucothrix",27.811571790198
"Eupelmus paraleucothrix",41.0603354488984
"Eupelmus paraleucothrix",70.0681392852356
"Eupelmus paraleucothrix",32.4040587959352
"Eupelmus paraleucothrix",65.8934012404127
"Eupelmus paraleucothrix",45.6010373302942
"Eupelmus paraleucothrix",25.6529553926797
"Eupelmus paraleucothrix",19.315847452828
"Eupelmus paraleucothrix",16.8430601339471
"Eupelmus paraleucothrix",6.46248079065248
"Eupelmus paraleucothrix",12.1081556022127
"Eupelmus paraleucothrix",14.8987005633934
"Eupelmus paraleucothrix",76.5062762264345
"Eupelmus paraleucothrix",7.7044434807271
"Eupelmus paraleucothrix",43.3348415197141
"Eupelmus paraleucothrix",5.19049773267835
"Eupelmus paraleucothrix",14.3623349292976
"Eupelmus paraleucothrix",8.17229326523748
"Eupelmus paraleucothrix",53.1009638966358
"Eupelmus paraleucothrix",17.4683556175046
"Eupelmus paraleucothrix",57.0416287169137
"Eupelmus paraleucothrix",66.5987256821991
"Eupelmus paraleucothrix",36.5638855466734
"Eupelmus paraleucothrix",23.7840611959535
"Eupelmus paraleucothrix",16.572127323437
"Eupelmus paraleucothrix",28.3579385221747
"Eupelmus paraleucothrix",25.442963557855
"Eupelmus paraleucothrix",56.5373416825544
"Eupelmus paraleucothrix",17.6548062405721
"Eupelmus paraleucothrix",29.4613786043069
"Eupelmus paraleucothrix",18.121005472849
"Eupelmus paraleucothrix",24.7272703232826
"Eupelmus paraleucothrix",40.8694575586792
"Eupelmus paraleucothrix",23.1576892252236
"Eupelmus paraleucothrix",21.6952972384965
"Eupelmus paraleucothrix",11.8768352435624
"Eupelmus paraleucothrix",27.1450217856407
"Eupelmus paraleucothrix",26.8404378625658
"Eupelmus paraleucothrix",19.0342716998447
"Eupelmus paraleucothrix",42.1787417622337
"Eupelmus paraleucothrix",37.03642563361
"Eupelmus paraleucothrix",35.0278607735735
"Eupelmus paraleucothrix",29.5835952273683
"Eupelmus paraleucothrix",16.7226319120048
"Eupelmus paraleucothrix",37.9284922469416
"Eupelmus paraleucothrix",64.9559745434751
"Eupelmus paraleucothrix",16.2186639269738
"Eupelmus paraleucothrix",36.5177370954378
"Eupelmus paraleucothrix",35.2005471636809
"Eupelmus paraleucothrix",77.8941638817402
"Eupelmus paraleucothrix",41.8848917947088
"Eupelmus paraleucothrix",50.6231479637868
"Eupelmus paraleucothrix",13.3829135017547
"Eupelmus paraleucothrix",26.9850137472554
"Eupelmus paraleucothrix",34.8507418885859
"Eupelmus paraleucothrix",55.3172971530314
"Eupelmus paraleucothrix",22.1342319459418
"Eupelmus paraleucothrix",12.7651117399412
"Eupelmus paraleucothrix",15.6432110212691
"Eupelmus paraleucothrix",7.78459096038695
"Drosophila basisetae",10.5981064146079
"Drosophila basisetae",26.2167680992966
"Erionota thrax",28.3726700839783
"Erionota thrax",40.5783971221793
"Erionota thrax",12.8610733416913
"Peridroma albiorbis",94.0795014336136
"Peridroma albiorbis",46.8187873922399
"Peridroma albiorbis",33.739285116654
"Peridroma albiorbis",38.3895150439764
"Peridroma albiorbis",15.4975161228686
"Peridroma albiorbis",50.7299369482209
"Hermetia illucens",24.2146555850569
