"island","site","GenSp"
"maui","maui_01","Trigonidium neokukui"
"maui","maui_01","Trigonidium neokukui"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Eucelatoria armigera"
"maui","maui_01","Aculops lycopersici"
"maui","maui_01","Chrysopa comanche"
"maui","maui_01","Chrysopa comanche"
"maui","maui_01","Agrotis arenivolans"
"maui","maui_01","Agrotis arenivolans"
"maui","maui_01","Agrotis arenivolans"
"maui","maui_01","Agrotis arenivolans"
"maui","maui_01","Agrotis arenivolans"
"maui","maui_01","Triphleps persequens"
"maui","maui_01","Triphleps persequens"
"maui","maui_01","Triphleps persequens"
"maui","maui_01","Triphleps persequens"
"maui","maui_01","Telmatogeton fluviatilis"
"maui","maui_01","Laelaps echidnina"
"maui","maui_01","Laelaps echidnina"
"maui","maui_01","Laelaps echidnina"
"maui","maui_01","Laelaps echidnina"
"maui","maui_01","Laelaps echidnina"
"maui","maui_01","Laelaps echidnina"
"maui","maui_01","Laelaps echidnina"
"maui","maui_01","Laelaps echidnina"
"maui","maui_01","Laelaps echidnina"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Heliothis zea"
"maui","maui_01","Schistocerca nitens"
"maui","maui_01","Schistocerca nitens"
"maui","maui_01","Schistocerca nitens"
"maui","maui_01","Schistocerca nitens"
"maui","maui_01","Schistocerca nitens"
"maui","maui_01","Schistocerca nitens"
"maui","maui_01","Schistocerca nitens"
"maui","maui_01","Schistocerca nitens"
"maui","maui_01","Schistocerca nitens"
"maui","maui_01","Microbracon terryi"
"maui","maui_01","Microbracon terryi"
"maui","maui_01","Microbracon terryi"
"maui","maui_01","Microbracon terryi"
"maui","maui_01","Microbracon terryi"
"maui","maui_01","Microbracon terryi"
"maui","maui_01","Microbracon terryi"
"maui","maui_01","Microbracon terryi"
"maui","maui_01","Microbracon terryi"
"maui","maui_01","Microbracon terryi"
"maui","maui_01","Microbracon terryi"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Nesomicromus molokaiensis"
"maui","maui_01","Megalagrion calliphya"
"maui","maui_01","Megalagrion calliphya"
"maui","maui_01","Megalagrion calliphya"
"maui","maui_01","Megalagrion calliphya"
"maui","maui_01","Nesosydne rubescens"
"maui","maui_01","Nesosydne rubescens"
"maui","maui_01","Nesosydne rubescens"
"maui","maui_01","Nesosydne rubescens"
"maui","maui_01","Nesosydne rubescens"
"maui","maui_01","Nesosydne rubescens"
"maui","maui_01","Nesosydne rubescens"
"maui","maui_01","Nesosydne rubescens"
"maui","maui_01","Nesosydne rubescens"
"maui","maui_01","Nesosydne rubescens"
"maui","maui_01","Ectemnius mandibularis"
"maui","maui_01","Ectemnius mandibularis"
"maui","maui_01","Ectemnius mandibularis"
"maui","maui_01","Ectemnius mandibularis"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Cis tabidus"
"maui","maui_01","Diaspis bromeliae"
"maui","maui_01","Diaspis bromeliae"
"maui","maui_01","Diaspis bromeliae"
"maui","maui_01","Leptogryllus montgomeri"
"maui","maui_01","Sigmatineurum parenti"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Nesiomiris kraussi"
"maui","maui_01","Drosophila pilatisetae"
"maui","maui_01","Drosophila pilatisetae"
"maui","maui_01","Drosophila pilatisetae"
"maui","maui_01","Drosophila pilatisetae"
"maui","maui_01","Drosophila pilatisetae"
"maui","maui_01","Drosophila pilatisetae"
"maui","maui_01","Drosophila pilatisetae"
"maui","maui_01","Drosophila pilatisetae"
"maui","maui_01","Drosophila pilatisetae"
"maui","maui_01","Herpetogramma licarsisalis"
"maui","maui_01","Herpetogramma licarsisalis"
"maui","maui_01","Herpetogramma licarsisalis"
"maui","maui_01","Herpetogramma licarsisalis"
"maui","maui_01","Herpetogramma licarsisalis"
"maui","maui_01","Herpetogramma licarsisalis"
"maui","maui_01","Enicospilus orbitalis"
"maui","maui_01","Enicospilus orbitalis"
"maui","maui_01","Enicospilus orbitalis"
"maui","maui_01","Acanthia exulans"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Araecerus fasciculatus"
"maui","maui_01","Saldula oahuensiss"
"maui","maui_01","Saldula oahuensiss"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Trigonidium paramana"
"maui","maui_01","Blackburnia calathiformis"
"maui","maui_01","Blackburnia calathiformis"
"maui","maui_01","Blackburnia calathiformis"
"maui","maui_01","Blackburnia calathiformis"
"maui","maui_01","Blackburnia calathiformis"
"maui","maui_01","Blackburnia calathiformis"
"maui","maui_01","Blackburnia calathiformis"
"maui","maui_01","Blackburnia calathiformis"
"maui","maui_01","Blackburnia calathiformis"
"maui","maui_01","Blackburnia calathiformis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Balta similis"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Lispocephala aquila"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Leptogryllus waikemoi"
"maui","maui_01","Hyposmocoma tigrina"
"maui","maui_01","Hyposmocoma tigrina"
"maui","maui_01","Hyposmocoma tigrina"
"maui","maui_01","Hyposmocoma tigrina"
"maui","maui_01","Hyposmocoma tigrina"
"maui","maui_01","Hyposmocoma tigrina"
"maui","maui_01","Hyposmocoma tigrina"
"maui","maui_01","Hyposmocoma tigrina"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Spodoptera exigua"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Galleria mellonella"
"maui","maui_01","Pseudococcus swezeyi"
"maui","maui_01","Pseudococcus swezeyi"
"maui","maui_01","Pseudococcus swezeyi"
"maui","maui_01","Nesoprosopis facilis"
"maui","maui_01","Nesoprosopis facilis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Scaptomyza nasalis"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Prognathogryllus kukui"
"maui","maui_01","Cirphis unipuncta"
"maui","maui_01","Cirphis unipuncta"
"maui","maui_01","Cirphis unipuncta"
"maui","maui_01","Cirphis unipuncta"
"maui","maui_01","Cirphis unipuncta"
"maui","maui_01","Cirphis unipuncta"
"maui","maui_01","Cirphis unipuncta"
"maui","maui_01","Dyscritomyia bryani"
"maui","maui_01","Dyscritomyia bryani"
"maui","maui_01","Drosophila recticilia"
"maui","maui_01","Drosophila recticilia"
"maui","maui_01","Drosophila recticilia"
"maui","maui_01","Drosophila recticilia"
"maui","maui_01","Drosophila recticilia"
"maui","maui_01","Drosophila recticilia"
"maui","maui_01","Drosophila recticilia"
"maui","maui_01","Drosophila recticilia"
"maui","maui_01","Drosophila recticilia"
"maui","maui_01","Litargus vestitus"
"maui","maui_01","Litargus vestitus"
"maui","maui_01","Litargus vestitus"
"maui","maui_01","Litargus vestitus"
"maui","maui_01","Litargus vestitus"
"maui","maui_01","Litargus vestitus"
"maui","maui_01","Litargus vestitus"
"maui","maui_01","Antrocephalus pertorvus"
"maui","maui_01","Antrocephalus pertorvus"
"maui","maui_01","Antrocephalus pertorvus"
"maui","maui_01","Antrocephalus pertorvus"
"maui","maui_01","Antrocephalus pertorvus"
"maui","maui_01","Plagithmysus terryi"
"maui","maui_01","Plagithmysus terryi"
"maui","maui_01","Plagithmysus terryi"
"maui","maui_01","Rhizoglyphus echinopus"
"maui","maui_01","Rhizoglyphus echinopus"
"maui","maui_01","Calliphora vicina"
"maui","maui_01","Calliphora vicina"
"maui","maui_01","Calliphora vicina"
"maui","maui_01","Calliphora vicina"
"maui","maui_01","Calliphora vicina"
"maui","maui_01","Calliphora vicina"
"maui","maui_01","Calliphora vicina"
"maui","maui_01","Calliphora vicina"
"maui","maui_01","Calliphora vicina"
"maui","maui_01","Cadrema pallida"
"maui","maui_01","Havaika navata"
"maui","maui_01","Nipaecoccus nipae"
"maui","maui_01","Nipaecoccus nipae"
"maui","maui_01","Nipaecoccus nipae"
"maui","maui_01","Nipaecoccus nipae"
"maui","maui_01","Nipaecoccus nipae"
"maui","maui_01","Nipaecoccus nipae"
"maui","maui_01","Nipaecoccus nipae"
"maui","maui_01","Nipaecoccus nipae"
"maui","maui_01","Nipaecoccus nipae"
"maui","maui_01","Ectemnius haleakalae"
"maui","maui_01","Ectemnius haleakalae"
"maui","maui_01","Ectemnius haleakalae"
"maui","maui_01","Ectemnius haleakalae"
"maui","maui_01","Ectemnius haleakalae"
"maui","maui_01","Ectemnius haleakalae"
"maui","maui_01","Ectemnius haleakalae"
"maui","maui_01","Ectemnius haleakalae"
"maui","maui_01","Ectemnius haleakalae"
"maui","maui_01","Hyposmocoma emendata"
"maui","maui_01","Hyposmocoma emendata"
"maui","maui_01","Linepithema humile"
"maui","maui_01","Linepithema humile"
"maui","maui_01","Linepithema humile"
"maui","maui_01","Linepithema humile"
"maui","maui_01","Scotorythra paludicola"
"maui","maui_01","Scotorythra paludicola"
"maui","maui_01","Scotorythra paludicola"
"maui","maui_01","Scotorythra paludicola"
"maui","maui_01","Scaptomyza punctivena"
"maui","maui_01","Scaptomyza punctivena"
"maui","maui_01","Scaptomyza punctivena"
"maui","maui_01","Scaptomyza punctivena"
"maui","maui_01","Scaptomyza punctivena"
"maui","maui_01","Scaptomyza punctivena"
"maui","maui_01","Scaptomyza punctivena"
"maui","maui_01","Scaptomyza punctivena"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Mecomenus koebelei"
"maui","maui_01","Tramea lacerata"
"maui","maui_01","Tramea lacerata"
"maui","maui_01","Tramea lacerata"
"maui","maui_01","Tramea lacerata"
"maui","maui_01","Thriscothorax subconstrictus"
"maui","maui_01","Thriscothorax subconstrictus"
"maui","maui_01","Thriscothorax subconstrictus"
"maui","maui_01","Thriscothorax subconstrictus"
"maui","maui_01","Thriscothorax subconstrictus"
"maui","maui_01","Thriscothorax subconstrictus"
"maui","maui_01","Hyposmocoma lacticretella"
"maui","maui_01","Hyposmocoma lacticretella"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Kuwayama nigricapita"
"maui","maui_01","Thaumatogryllus mauiensis"
"maui","maui_01","Thaumatogryllus mauiensis"
"maui","maui_01","Thaumatogryllus mauiensis"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Campsicnemus philohydratus"
"maui","maui_01","Atrachycnemis sharpi"
"maui","maui_01","Atrachycnemis sharpi"
"maui","maui_01","Atrachycnemis sharpi"
"maui","maui_01","Atrachycnemis sharpi"
"maui","maui_01","Atrachycnemis sharpi"
"maui","maui_01","Atrachycnemis sharpi"
"maui","maui_01","Atrachycnemis sharpi"
"maui","maui_01","Atrachycnemis sharpi"
"maui","maui_01","Atrachycnemis sharpi"
"maui","maui_01","Atrachycnemis sharpi"
"maui","maui_01","Coenosia ingens"
"maui","maui_01","Pimpla punicipes"
"maui","maui_01","Pimpla punicipes"
"maui","maui_01","Pimpla punicipes"
"maui","maui_01","Pimpla punicipes"
"maui","maui_01","Pimpla punicipes"
"maui","maui_01","Pimpla punicipes"
"maui","maui_01","Pimpla punicipes"
"maui","maui_01","Pimpla punicipes"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Dyscritomyia viridis"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
"hawaiiisland","hawaiiisland_01","Phintella versicolor"
